wavelength_nm,intensity
792.446,0.35045216139689117
792.565,0.324728463907188
792.684,0.30057893706688527
792.803,0.278003580875983
792.922,0.25700239533448094
793.041,0.2202590262775652
793.16,0.19402761900164617
793.279,0.19601838834816077
793.398,0.2058943215839451
793.518,0.22008093828490582
793.637,0.23001252401839603
793.756,0.25198254004139253
793.875,0.2932242209843223
793.994,0.3130746718803987
794.113,0.3058732386772324
794.232,0.2942561772989295
794.351,0.27794363518559656
794.47,0.25221310038903216
794.589,0.22697866785773335
794.708,0.19768160299389081
794.827,0.1966401062511056
794.946,0.19599135713498902
795.066,0.2013657983420332
795.185,0.19836374360863113
795.304,0.20967233114250616
795.423,0.20570828323447035
795.542,0.2105770817480706
795.661,0.19332957767327544
795.78,0.19043564779255934
795.899,0.18506279665687833
796.018,0.18645569917089322
796.137,0.17524410599016316
796.256,0.17925585603908994
796.375,0.1906598478547468
796.494,0.19817550636018455
796.613,0.1913343942434054
796.732,0.17593202728935686
796.851,0.1607186330933303
796.97,0.15551602108465162
797.089,0.1486147181011998
797.208,0.17227854826082206
797.327,0.21378968062794018
797.446,0.2458714646024181
797.565,0.27773663149819083
797.684,0.2788147544672341
797.803,0.28604804368256964
797.922,0.2690419459175337
798.041,0.2257561791768014
798.16,0.1986557413947777
798.279,0.16593857329129627
798.398,0.14262499050801747
798.517,0.14733872255454442
798.636,0.1431529887701096
798.755,0.15971572637045278
798.874,0.16053049291293958
798.993,0.1579989693855086
799.112,0.16806075874498252
799.231,0.1679343282265635
799.35,0.1596255092105067
799.469,0.16441039768464596
799.588,0.15545005651755306
799.707,0.15647085171535405
799.826,0.1431332815632409
799.945,0.14194630488654925
800.064,0.14937527939061845
800.183,0.156038181201696
800.302,0.15294547474227888
800.421,0.16823455615264185
800.54,0.167886020866243
800.659,0.1732082547341986
800.778,0.1825204356657529
800.897,0.20164637351126552
801.016,0.20954204755387446
801.135,0.2170209593607017
801.254,0.21216062260455387
801.373,0.22181447374276936
801.492,0.21212428697510594
801.611,0.21186640353294106
801.729,0.22992455212152774
801.848,0.2524746523106762
801.967,0.24972989725673078
802.086,0.24059782553749087
802.205,0.21353526991220706
802.324,0.19553615051008352
802.443,0.1735424941048802
802.562,0.13339732177698876
802.681,0.10655084136148507
802.8,0.09381085421386315
802.919,0.07842287097192219
803.038,0.06751420023463241
803.157,0.06400378693553277
803.276,0.06524943221733379
803.394,0.057001952464134586
803.513,0.038858975581362885
803.632,0.03784680100429379
803.751,0.04057449053537672
803.87,0.047372249400052524
803.989,0.06210895729921687
804.108,0.0740707595896111
804.227,0.08678227027378402
804.346,0.09319289649832307
804.465,0.1167551856152239
804.583,0.13021320094827382
804.702,0.13297708199896496
804.821,0.13053104962377923
804.94,0.11553282611865547
805.059,0.09450530998697557
805.178,0.09148585748483506
805.297,0.09178141966854367
805.416,0.10390441511448817
805.535,0.10006256632702602
805.653,0.09916126545141507
805.772,0.08495383428395331
805.891,0.06700332781734877
806.01,0.05218185001052758
806.129,0.05677989750420154
806.248,0.07121013895622372
806.367,0.09942998474026013
806.485,0.13206960646005858
806.604,0.1779423398379767
806.723,0.21533904179153274
806.842,0.24294323478428817
806.961,0.25253478752725234
807.08,0.2561540322306729
807.198,0.2444402187803878
807.317,0.2171653978723101
807.436,0.20286169849571123
807.555,0.18782080859902694
807.674,0.17852971723062483
807.793,0.1816612565064249
807.912,0.18883008745252305
808.03,0.20538889238967914
808.149,0.21409365421669974
808.268,0.243444923593502
808.387,0.28026157801973395
808.506,0.3076840908331798
808.624,0.32095973872974065
808.743,0.32887525606152446
808.862,0.3201141049378413
808.981,0.2977339925897995
809.1,0.2714073231187151
809.219,0.2591019029268365
809.337,0.24181160901185644
809.456,0.22192991898967634
809.575,0.2018767511410501
809.694,0.1793363694922916
809.812,0.15708045778210222
809.931,0.14169353648177074
810.05,0.14543204213835284
810.169,0.17352442739814383
810.288,0.19471173992561985
810.406,0.2021744762369237
810.525,0.2062162124463201
810.644,0.1887249083377372
810.763,0.17854207157165602
810.882,0.18507761479917734
811.0,0.20435315796981482
811.119,0.24220093399169135
811.238,0.2597084402659531
811.357,0.2600863854221469
811.475,0.2598247053766074
811.594,0.25695848843842356
811.713,0.2513223671858399
811.832,0.26479731364552356
811.95,0.27290099904088916
812.069,0.27109058948775777
812.188,0.2786123087642541
812.307,0.2715355828567645
812.425,0.2820227852253133
812.544,0.2801678536740171
812.663,0.28619808601199037
812.782,0.2975168957034041
812.9,0.2914753062532474
813.019,0.29568331680918725
813.138,0.3077462798984994
813.257,0.31891721295315145
813.375,0.3298671260883423
813.494,0.336647872109666
813.613,0.3556896584113199
813.731,0.35378702471913204
813.85,0.34830991060285077
813.969,0.3386731698008807
814.088,0.315713221048076
814.206,0.3028057034523518
814.325,0.2942963232467707
814.444,0.29585209476917407
814.562,0.3044502923584407
814.681,0.32341734530603117
814.8,0.3480243813782916
814.918,0.34742401613242446
815.037,0.3381943335993894
815.156,0.3400919704648438
815.274,0.3440678306017799
815.393,0.35014576508064293
815.512,0.35907946772750965
815.631,0.35677454598047464
815.749,0.37536634208639064
815.868,0.3766009191934623
815.987,0.38010611820694185
816.105,0.37375764498371944
816.224,0.37281700446616495
816.343,0.37485297754020397
816.461,0.3785044631190821
816.58,0.35842890381881437
816.698,0.35127108427180886
816.817,0.3386195681655316
816.936,0.3188222713537937
817.055,0.28661605762496334
817.173,0.25981926667316346
817.292,0.24272032096448842
817.41,0.23460845859966348
817.529,0.21419206895031528
817.648,0.20100557381647413
817.766,0.20619247552825737
817.885,0.19721106530704485
818.004,0.2107853471435011
