wavelength_nm,intensity
792.446,0.20732580744478168
792.565,0.22511057729038816
792.684,0.23437791382514422
792.803,0.23512781704904986
792.922,0.2273602869621048
793.041,0.20170269375587171
793.16,0.17157692953258802
793.279,0.1507203699505289
793.398,0.13248991518895598
793.518,0.12415136722479098
793.637,0.1310690220871193
793.756,0.14447070467392464
793.875,0.16289023445382964
793.994,0.1877734126149183
794.113,0.2102965496040719
794.232,0.22355501069495498
794.351,0.22395297398204306
794.47,0.21182783081541384
794.589,0.19142414552876078
794.708,0.16960466197609447
794.827,0.15589162831119746
794.946,0.15087434721096704
795.066,0.15336515583570065
795.185,0.15944046450857358
795.304,0.16619451853168643
795.423,0.16038357522875682
795.542,0.15480529609509205
795.661,0.14826748954803565
795.78,0.14436541140024275
795.899,0.13892525892667684
796.018,0.13929491757030205
796.137,0.13507129867277082
796.256,0.13435349291455212
796.375,0.12590455684088186
796.494,0.12414344192462137
796.613,0.1187848068242286
796.732,0.11710407709540269
796.851,0.1145017481754253
796.97,0.11494047014909996
797.089,0.10791299327013568
797.208,0.10828661456384572
797.327,0.10891384546298322
797.446,0.11044795713867142
797.565,0.11686575199744528
797.684,0.12464103755669888
797.803,0.13804838107219675
797.922,0.1515955495264012
798.041,0.15660603751220054
798.16,0.15780955095224228
798.279,0.14832919367078462
798.398,0.13257256474786755
798.517,0.12747659673881032
798.636,0.12344941206691148
798.755,0.1270559897369519
798.874,0.1312864017489142
798.993,0.13547265851707446
799.112,0.14311944099500667
799.231,0.15217919127460589
799.35,0.15460263484789785
799.469,0.1621865810173424
799.588,0.1645353003318923
799.707,0.1619997703704873
799.826,0.15591936686179098
799.945,0.14789330216145619
800.064,0.14662582022718834
800.183,0.1496430952203315
800.302,0.1464044779153086
800.421,0.14473110739378303
800.54,0.14661110181258769
800.659,0.1516487622561114
800.778,0.15603541589998887
800.897,0.1643043344412352
801.016,0.17443400024373135
801.135,0.18224042091079418
801.254,0.18897522777635228
801.373,0.19031007476206174
801.492,0.1875939611753636
801.611,0.18323391389634125
801.729,0.18258177491095645
801.848,0.18622231815315238
801.967,0.18614476343006406
802.086,0.18971058241351796
802.205,0.1904538623508532
802.324,0.18296841634065947
802.443,0.16069209584250216
802.562,0.14032124394226603
802.681,0.12419508671250784
802.8,0.10198835008247797
802.919,0.0840544839749508
803.038,0.07504590504431799
803.157,0.06770667797612183
803.276,0.06339295363255094
803.394,0.05467675263026346
803.513,0.05572434074222023
803.632,0.04593527795330139
803.751,0.04078363729809565
803.87,0.03353703852023074
803.989,0.027467541010976346
804.108,0.02616191988202092
804.227,0.027379537295303465
804.346,0.024715570357028545
804.465,0.029764321728807767
804.583,0.028379171437056448
804.702,0.041012295833403406
804.821,0.046126289302557036
804.94,0.05331062160869887
805.059,0.06109476729328943
805.178,0.06939227830801697
805.297,0.07040719222120127
805.416,0.07057092433152959
805.535,0.0717672854870739
805.653,0.07866136275992996
805.772,0.08458460408873719
805.891,0.08872640417280063
806.01,0.09160720460750002
806.129,0.10536143928559244
806.248,0.11390952474311133
806.367,0.12318535239491765
806.485,0.13563639495038995
806.604,0.1613742032402083
806.723,0.19181567718068832
806.842,0.21334571717331463
806.961,0.2312442714096532
807.08,0.25200782165730473
807.198,0.2577014136324486
807.317,0.2583092272701818
807.436,0.25184371050654086
807.555,0.2439012574470067
807.674,0.2390151397885944
807.793,0.22812447506596623
807.912,0.22188992419298204
808.03,0.2246069998615688
808.149,0.22760655587191497
808.268,0.24527697468194204
808.387,0.26968503082187356
808.506,0.2914947206919126
808.624,0.3236022059466175
808.743,0.3481732968328955
808.862,0.35948536053542113
808.981,0.3651144179234692
809.1,0.35344480941274226
809.219,0.34262603848450945
809.337,0.3274981686354874
809.456,0.31359815421988524
809.575,0.3027431533480199
809.694,0.28944602783817697
