wavelength_nm,intensity
792.446,0.3433364255817492
792.565,0.329121707746703
792.684,0.31503508120537643
792.803,0.30107654595776945
792.922,0.2872461020038819
793.041,0.25609119412778414
793.16,0.24521507882468113
793.279,0.24181794245306237
793.398,0.24582836441279327
793.518,0.26457471932637877
793.637,0.27553312358181076
793.756,0.30030520347631584
793.875,0.31587023644042816
793.994,0.30982277475511955
794.113,0.30127248682161667
794.232,0.2822342390205247
794.351,0.2680650130025206
794.47,0.24319201269478194
794.589,0.22939231065138743
794.708,0.2337536251248231
794.827,0.23139364007689794
794.946,0.21656765506200426
795.066,0.2164760503792229
795.185,0.215982316665249
795.304,0.2309961689109315
795.423,0.2258026491837539
795.542,0.22531202071326428
795.661,0.22602312147112597
795.78,0.22243501262523435
795.899,0.2192257434844043
796.018,0.21489237620232565
796.137,0.21522929512035172
796.256,0.2205656560477985
796.375,0.2151501114115068
796.494,0.19953354461190304
796.613,0.18929174880297434
796.732,0.17358421500767407
796.851,0.16706689046780765
796.97,0.15962245045008858
797.089,0.14550791689963583
797.208,0.15423514321595178
797.327,0.16665000282640796
797.446,0.16224047473579817
797.565,0.1694386648742191
797.684,0.1735493172363416
797.803,0.18311144668349574
797.922,0.18762983863834456
798.041,0.1700071684418287
798.16,0.1749458276523163
798.279,0.15837580394179618
798.398,0.1446008236158945
798.517,0.1505099279314873
798.636,0.15803804271848054
798.755,0.17540012619565587
798.874,0.1862955960575639
798.993,0.19140680339619914
799.112,0.2124429029282215
799.231,0.20988899123376684
799.35,0.21088592546339452
799.469,0.21259861831610982
799.588,0.19851151200558353
799.707,0.18532358722776052
799.826,0.16175481437850642
799.945,0.1461809517927093
800.064,0.15323905670210947
800.183,0.16207823228488144
800.302,0.16602775374140855
800.421,0.17668497891948487
800.54,0.185780196964724
800.659,0.19738056258022182
800.778,0.19803511067801186
800.897,0.18830165999021073
801.016,0.19518748094942107
801.135,0.20693679304706442
801.254,0.20605062595525644
801.373,0.22053696673154566
801.492,0.24662294454273576
801.611,0.2693863118259258
801.729,0.28089627672269357
801.848,0.2775088360044335
801.967,0.2722691175479005
802.086,0.2747738763407437
802.205,0.2507454520832535
802.324,0.22077329381741254
802.443,0.18764536090232997
802.562,0.1500050092911823
802.681,0.1299364116821649
802.8,0.11013506067550563
802.919,0.09866252916902397
803.038,0.10816840297365657
803.157,0.1037774715182822
803.276,0.09722788017790002
803.394,0.08493120449308972
803.513,0.06376389553322379
803.632,0.06309941864724673
803.751,0.057907459528300106
803.87,0.06739820705174672
803.989,0.0671053592799751
804.108,0.07120880703674502
804.227,0.07740693885718349
804.346,0.07362638204494021
804.465,0.07847627724614042
804.583,0.06621103025156236
804.702,0.06627824262534032
804.821,0.07606344057074102
804.94,0.06660892570312393
805.059,0.06613688861921102
805.178,0.07446829811964727
805.297,0.0746115430674717
805.416,0.08422151766150665
805.535,0.07135448415117937
805.653,0.08097736929446031
805.772,0.101414608067466
805.891,0.10892194937371809
806.01,0.1270796608002123
806.129,0.1525924826455899
806.248,0.18572423145404987
806.367,0.20825873937922712
806.485,0.22735126492627297
806.604,0.24294838533494006
806.723,0.2596575420307519
806.842,0.26000773737251126
806.961,0.2603579327142702
807.08,0.2564430761306011
807.198,0.26280812810108534
807.317,0.2662154356529526
807.436,0.27082602505491327
807.555,0.2593794004005301
807.674,0.2511389396434931
807.793,0.23931968577101737
807.912,0.24046482344471032
808.03,0.24719629414632144
808.149,0.27393329599432537
808.268,0.3128816678436006
808.387,0.34725291079729453
808.506,0.37067817046949303
808.624,0.3724474620834929
808.743,0.36163896496509634
808.862,0.34816306369384736
808.981,0.32127872105820177
809.1,0.2934255424555131
809.219,0.26746500975639076
809.337,0.24142570992791548
809.456,0.22556245348786022
809.575,0.19889945590080077
809.694,0.18091054539032037
809.812,0.17757967247675335
809.931,0.17594844493394737
810.05,0.18235015140177285
810.169,0.20910562156425827
810.288,0.22024629483692854
810.406,0.23333383520551215
810.525,0.22749748157315355
810.644,0.21600092120729014
810.763,0.22043946316020127
810.882,0.22080771063862956
811.0,0.2247556868770238
811.119,0.23245073927868906
811.238,0.24008341267493077
811.357,0.25198308708114797
811.475,0.2598632054138443
811.594,0.2718189558194377
811.713,0.27324637819214853
811.832,0.2798502414528743
811.95,0.2720954588430654
812.069,0.27312541004980995
812.188,0.2849647138247493
812.307,0.30278161130660475
812.425,0.31467215159903217
812.544,0.3098176664033847
812.663,0.3029960094605524
812.782,0.3042914589851894
812.9,0.2855518775503344
813.019,0.2937720200445415
813.138,0.3073580232792944
813.257,0.32551805016614455
813.375,0.33408597993057204
813.494,0.3442919256328687
813.613,0.3626382671287657
813.731,0.36964115417720056
813.85,0.36707833867282813
813.969,0.36675440372050117
814.088,0.36638854798113907
814.206,0.3670629488089546
814.325,0.36301272167569354
814.444,0.373120852208242
814.562,0.3785074600231978
814.681,0.3860211596247699
814.8,0.40217364659914223
814.918,0.39578361850060184
815.037,0.38231363525828543
815.156,0.3804013682638347
815.274,0.3655899198363818
815.393,0.3716472602439053
815.512,0.3803362945042139
815.631,0.38799438792779717
815.749,0.40567775993983657
815.868,0.4193351837747241
815.987,0.4208138426649233
816.105,0.4163413024178217
816.224,0.3943179259985179
816.343,0.38260395794646684
816.461,0.35972198170380676
816.58,0.3382249440550607
816.698,0.3263231087722215
816.817,0.3448169493336142
816.936,0.34841959476694684
817.055,0.3587714869129971
817.173,0.35430205190937947
817.292,0.34460183425677476
817.41,0.33162247948494783
817.529,0.3270164137680297
817.648,0.32243518999898485
817.766,0.3241017161199736
817.885,0.31589201533974387
818.004,0.32090370558892084
818.122,0.3098110522012403
818.241,0.3014322999538425
818.359,0.30233246451728735
818.478,0.31078347789266664
818.597,0.3195882025796073
818.715,0.3354811907968239
818.834,0.37700263864448325
818.953,0.4524867742682178
819.071,0.5843366225211107
819.19,0.7222360438871531
819.308,0.8356854792838753
819.427,0.9074655158467648
819.546,0.9064460876475975
819.664,0.8470442690242617
819.783,0.7482094262048098
819.901,0.6465393732777573
820.02,0.5632520347460934
820.138,0.47862367993837734
820.257,0.4110871189347217
820.376,0.3720505650355412
820.494,0.3417345158076713
820.613,0.3309667903418812
820.731,0.3240581459346941
820.85,0.317184475235426
820.969,0.3119185840687796
821.087,0.30534775404665787
821.206,0.317078251245561
821.324,0.33479275729540076
821.443,0.3603263078893686
821.561,0.37707189636920535
821.68,0.36830014651834975
821.798,0.3477579712409668
821.917,0.3307604314006979
822.035,0.30949939225674306
822.154,0.2935585007888228
822.273,0.27599247237963076
822.391,0.27339987315246145
822.51,0.2665198121201444
822.628,0.24616333841827587
822.747,0.24360687432175904
822.865,0.25268091701489315
