wavelength_nm,intensity
792.446,0.3411763812113365
792.565,0.3549375356393879
792.684,0.3628725537820103
792.803,0.3649814356392036
792.922,0.3612641812109675
793.041,0.347797384725432
793.16,0.3284804294967977
793.279,0.31175265341264047
793.398,0.3034539987685445
793.518,0.3132961653479746
793.637,0.31960923961157206
793.756,0.34185610631531005
793.875,0.3712065794241234
793.994,0.3844040206515339
794.113,0.3953367239731109
794.232,0.37111877319953707
794.351,0.3647205158532831
794.47,0.339256710723318
794.589,0.30761167872673617
794.708,0.28027743534096555
794.827,0.2616393216316547
794.946,0.24519967697943312
795.066,0.24535375205276344
795.185,0.23916424158005362
795.304,0.2618364714566686
795.423,0.2706518850608678
795.542,0.2818562906622962
795.661,0.26490471915352576
795.78,0.2546844059559491
795.899,0.23926033141073294
796.018,0.2355559027659313
796.137,0.21812876044802115
796.256,0.2311665735915729
796.375,0.237060144630573
796.494,0.23029488133499798
796.613,0.21725292638050364
796.732,0.21865847789484305
796.851,0.19941677202718142
796.97,0.1924471035202222
797.089,0.18103880459990673
797.208,0.19819942484340108
797.327,0.21293428886085772
797.446,0.20046243304291952
797.565,0.21930286849151903
797.684,0.2346304426046123
797.803,0.23334484211027529
797.922,0.2296532122532936
798.041,0.21332575223293265
798.16,0.20612488285150266
798.279,0.19681203580615442
798.398,0.17236028144740517
798.517,0.19264269910702897
798.636,0.20585643881697968
798.755,0.23843359873947878
798.874,0.2382002749011439
798.993,0.229303554654991
799.112,0.23245246383396898
799.231,0.22249807900623952
799.35,0.21214472560533912
799.469,0.20743553550747013
799.588,0.21700026487375595
799.707,0.2309884271344559
799.826,0.22935289908199102
799.945,0.21471391718116417
800.064,0.2205822821003267
800.183,0.22680277486811332
800.302,0.21640691572391496
800.421,0.20754530611408145
800.54,0.20845591919823764
800.659,0.19860869166412967
800.778,0.2608761563865495
800.897,0.31044842287000785
801.016,0.3639131045134767
801.135,0.37649389966387986
801.254,0.365110434593632
801.373,0.33979012932614205
801.492,0.287448199676864
801.611,0.23873570732355798
801.729,0.255859976128631
801.848,0.27344497728247746
801.967,0.2666744997072545
802.086,0.23567579575878345
802.205,0.21397088499768913
802.324,0.1834421542730943
802.443,0.15704530206870082
802.562,0.12876938626366485
802.681,0.11599112601983488
802.8,0.12338783357206418
802.919,0.11421721204609031
803.038,0.11532071332036278
803.157,0.10415636060074937
803.276,0.0900985407721686
803.394,0.08496246409171991
803.513,0.060264028595801294
803.632,0.04320247113778013
803.751,0.03858727910607546
803.87,0.03678846995048783
803.989,0.052892006398853414
804.108,0.06265416274666197
804.227,0.06758535776126423
804.346,0.07147591946745104
804.465,0.07002533606742287
804.583,0.06720180930689973
804.702,0.06106094393181477
804.821,0.06753937819993533
804.94,0.07602056404529561
805.059,0.07941040505041502
805.178,0.07929267025855968
805.297,0.08148070628813722
805.416,0.1062996028228215
805.535,0.10586624671460762
805.653,0.09348051610050725
805.772,0.09654910156524069
805.891,0.0908521786239325
806.01,0.08353123331716378
806.129,0.09400924850590558
806.248,0.11349330850261867
806.367,0.1581271197670624
806.485,0.17247174366181825
806.604,0.18505960594971857
806.723,0.208777771288653
806.842,0.2289074175111664
806.961,0.23788358847808877
807.08,0.246062876538862
807.198,0.2493747176593727
807.317,0.2521100197958088
807.436,0.24520983132483612
807.555,0.2340750634191082
807.674,0.23219142679807295
807.793,0.23436841388383958
807.912,0.23415143880872127
808.03,0.24574025913738498
808.149,0.26800996116239784
808.268,0.29597215729453896
808.387,0.3259853742953135
808.506,0.3390354227387873
808.624,0.33957722598178974
808.743,0.34044374658363885
808.862,0.337824525741542
808.981,0.3151457243845709
809.1,0.2962873221577042
809.219,0.2729607428042593
809.337,0.24935749100730753
809.456,0.21982980413262318
809.575,0.20359233487359168
809.694,0.20921861553649573
809.812,0.20927499946244815
809.931,0.21476045882177025
810.05,0.23593341140006663
810.169,0.24456995451717567
810.288,0.25548614603108566
810.406,0.24479206596950664
810.525,0.2511771249505309
810.644,0.24817023134328117
810.763,0.2468482232153531
810.882,0.2599479732953851
811.0,0.27925048761787574
811.119,0.29792179115607764
811.238,0.3243332962276041
811.357,0.324792263409677
811.475,0.34263851978101345
