wavelength_nm,intensity
792.446,0.2657035871076811
792.565,0.23737393535621545
792.684,0.21239585955557894
792.803,0.19076935970577152
792.922,0.1724944358067929
793.041,0.14654354982603077
793.16,0.13798773212558638
793.279,0.14506141718700186
793.398,0.1581464494645173
793.518,0.1753758844248665
793.637,0.20649210260378587
793.756,0.23246583455971612
793.875,0.25284373047291575
793.994,0.2507683164162408
794.113,0.23901263431881775
794.232,0.21876824457300648
794.351,0.19759716495944019
794.47,0.18172992126848747
794.589,0.17707433989126803
794.708,0.17814096135692759
794.827,0.1787749371678417
794.946,0.1805554953575036
795.066,0.1811480628384256
795.185,0.17923399848137528
795.304,0.1844428808196966
795.423,0.1784001203877405
795.542,0.16975291878662377
795.661,0.16178395707330928
795.78,0.15228574289718183
795.899,0.1418401346883031
796.018,0.13754223560980883
796.137,0.13558319323914636
796.256,0.13616647954265626
796.375,0.1326860380131447
796.494,0.12642766869053992
796.613,0.12187560813830081
796.732,0.11223103693375278
796.851,0.108105196605743
796.97,0.11168701715006288
797.089,0.12209764245946547
797.208,0.13769930168908925
797.327,0.16033537946030846
797.446,0.16964511434129942
797.565,0.17871068286268152
797.684,0.17565431974722734
797.803,0.17103300733276
797.922,0.16175968322469325
798.041,0.1529197187080959
798.16,0.14602380389095698
798.279,0.1394120358899711
798.398,0.12991739139746353
798.517,0.13067345038818204
798.636,0.13067487826163
798.755,0.13867739500097256
798.874,0.14662565254929097
798.993,0.14297529407946674
799.112,0.14174518110401066
799.231,0.14355358282590874
799.35,0.14282893705104632
799.469,0.13720454353935568
799.588,0.13787493012319385
799.707,0.14585174514047233
799.826,0.14641218546881424
799.945,0.13332643925457474
800.064,0.13224125543409115
800.183,0.14068498506886723
800.302,0.14285963633017848
800.421,0.14789074842422317
800.54,0.15883182871955953
800.659,0.1683643118584392
800.778,0.17173409319573038
800.897,0.1728885288784422
801.016,0.1762718750134894
801.135,0.17911477104846685
801.254,0.17785824241422266
801.373,0.1884809069306539
801.492,0.1883309802186134
801.611,0.19107963660602253
801.729,0.19546820564846512
801.848,0.20106546956464375
801.967,0.19176216011416886
802.086,0.17837227685550439
802.205,0.15881183849128744
802.324,0.14332226732733203
802.443,0.11499408027630303
802.562,0.09386520460088932
802.681,0.07907680566405152
802.8,0.06684521347529863
802.919,0.052045228426276506
803.038,0.04623570062205222
803.157,0.03995681560012924
803.276,0.039511646531756
803.394,0.03810046742638522
803.513,0.04134631040193658
803.632,0.04407056156860074
803.751,0.0486332666168658
803.87,0.044914386352460735
803.989,0.04166048327375905
804.108,0.03435000620365968
804.227,0.02970416208329385
804.346,0.026299928913513744
804.465,0.02973485086652976
804.583,0.03457770158087127
804.702,0.04294414386121932
804.821,0.04146574216680078
804.94,0.048424932486955716
805.059,0.052312746310162986
805.178,0.060655741244396405
805.297,0.06234838452533596
805.416,0.0735897659774582
805.535,0.08098967873313018
805.653,0.08634818058539416
805.772,0.08702123187459847
805.891,0.0952159901596229
806.01,0.10758662664591434
806.129,0.13156956954298224
806.248,0.15717061316082634
806.367,0.1909435166926844
806.485,0.2178020897643173
806.604,0.23840871894386145
806.723,0.25061088500844975
806.842,0.2513979167929642
806.961,0.25047792587038886
807.08,0.2444061675474125
807.198,0.23482683809941252
807.317,0.22052695903230896
807.436,0.2096354138855927
807.555,0.20137543950354916
807.674,0.20420433031871044
807.793,0.21102983891483698
807.912,0.23658547746516564
808.03,0.26989875245850414
808.149,0.30657538335861767
808.268,0.33538014793988125
808.387,0.3579244013883678
808.506,0.366206340901459
808.624,0.3590222691624867
808.743,0.33472656202262563
808.862,0.316287277829756
808.981,0.29513503408567743
809.1,0.27321959198364026
809.219,0.25601399044984663
809.337,0.2420353829085437
809.456,0.24186359767272267
809.575,0.24232721612126354
809.694,0.24359472732103102
809.812,0.248987364912084
809.931,0.2585044149576986
810.05,0.2714397940378365
810.169,0.285809471996495
810.288,0.29145270137767265
810.406,0.3037512489000004
810.525,0.30641522033191615
810.644,0.3013915211197743
810.763,0.30366568310038466
810.882,0.31804250042628346
811.0,0.33098002131659354
811.119,0.34420525870667656
811.238,0.35929244307295793
811.357,0.3692399969631463
811.475,0.3703026083231252
811.594,0.36913987891438876
811.713,0.38071949215564654
811.832,0.3936220301464808
811.95,0.38964781791862296
812.069,0.38574214361626946
812.188,0.3900631621845952
812.307,0.3890810587670315
812.425,0.387434093837729
812.544,0.3865602374470684
812.663,0.39388893757832555
812.782,0.3946356930902315
812.9,0.39290920982941985
813.019,0.39908513020581704
813.138,0.41093311589363946
813.257,0.42092042051793843
813.375,0.4385838108379374
813.494,0.4500555498956778
813.613,0.4610410359038084
813.731,0.4585582374923921
813.85,0.4648175942663849
813.969,0.4730624090698281
814.088,0.47262932299302246
814.206,0.4701829353545302
814.325,0.47951364791518125
814.444,0.4813423133800153
814.562,0.48349867580116657
814.681,0.480306938222816
814.8,0.48621503812859956
814.918,0.4873376201733952
815.037,0.4802377929678554
815.156,0.47298875298699905
815.274,0.4677651514921375
815.393,0.46512671487488855
815.512,0.4675143927946164
815.631,0.46712414292125093
815.749,0.46857442192236376
815.868,0.47113344465585233
815.987,0.475833563624624
816.105,0.4721392145925758
816.224,0.4550835397708233
816.343,0.4451215402387582
816.461,0.423426704584438
816.58,0.39754106036022374
816.698,0.3658839516591742
816.817,0.34959504487899973
816.936,0.3428136334523649
817.055,0.32998517797342997
817.173,0.3118286127232654
817.292,0.30474734787254976
817.41,0.29335961670265176
817.529,0.29548670771811875
817.648,0.2947787560025723
817.766,0.30514967437009466
817.885,0.31412413250546856
818.004,0.31433358948026524
818.122,0.3148143424101829
818.241,0.3151009045511719
818.359,0.31937003774611616
818.478,0.32785933720961896
818.597,0.3145691352796831
818.715,0.3284286922930758
818.834,0.3370815264451263
818.953,0.4382498873581363
819.071,0.5679824367487959
819.19,0.7009137983985401
819.308,0.802505718641339
819.427,0.8306410349952006
819.546,0.7696870439049639
819.664,0.6630903160964572
819.783,0.5170328310223453
819.901,0.44387090795102047
820.02,0.37852883386566627
820.138,0.33720688590091447
820.257,0.3095511265877217
820.376,0.28346201039716723
820.494,0.2595618242024041
820.613,0.2403843294369168
820.731,0.23894173683237246
820.85,0.2535234539980615
820.969,0.27613553143532915
821.087,0.3039821929329821
821.206,0.3378958887112071
821.324,0.35722314328133964
821.443,0.36086378015169207
821.561,0.35215402563352766
821.68,0.3335319736393143
821.798,0.30853232488958793
821.917,0.2811224257596294
822.035,0.26242112678905183
822.154,0.2472316825638419
822.273,0.2450537351335752
822.391,0.24165424196854057
822.51,0.246381490532825
822.628,0.24305196316674266
822.747,0.24987604388942197
822.865,0.2573034011438831
822.984,0.2636569975654445
823.102,0.2580136012768698
823.221,0.2621033043466193
823.339,0.2605471958029581
823.458,0.26841433807940435
823.576,0.26184139617617863
823.695,0.2683185036509923
823.813,0.27372613391325035
823.932,0.27165884667520357
824.05,0.25767024401976524
824.169,0.2510587495334435
824.287,0.24977465088162756
824.406,0.24807718286661445
824.524,0.24752058573655727
824.643,0.2500703272926344
824.761,0.25370953628953935
824.88,0.25317935481827053
824.998,0.25137408235793357
825.117,0.25434790232806836
825.235,0.2558410175326221
825.354,0.25266141687858024
825.472,0.25326710873519886
825.591,0.2445709190147905
825.709,0.24750404459165687
825.828,0.2466811490635469
825.946,0.24726185313482565
826.064,0.24491327482752268
826.183,0.2445958465000065
826.301,0.24467608092775972
826.42,0.23913977514778625
826.538,0.23111397201121658
826.657,0.23306829033947607
826.775,0.2344478896049135
826.894,0.23305384469760154
827.012,0.2265472989097085
827.13,0.22414374747465698
827.249,0.21944060585159375
827.367,0.21010544276320314
827.486,0.20144066625865076
827.604,0.19791623416691537
827.723,0.206154623539843
827.841,0.20942472725043798
827.959,0.22196744113237576
828.078,0.24269115593465676
828.196,0.25853654110182955
828.315,0.2729847521001297
828.433,0.278511609795296
828.552,0.27368352924553196
828.67,0.25739962002242595
828.788,0.2303424056341241
828.907,0.20351540639932106
829.025,0.169454578728916
829.143,0.1375522044864557
829.262,0.11279769139663424
829.38,0.09664324912530091
829.499,0.08956038106993519
829.617,0.07982254822703437
829.735,0.08088585299691635
829.854,0.08326382861055685
829.972,0.08620148675557046
830.091,0.09727094890897747
830.209,0.11242826886642827
830.327,0.14372065544854515
830.446,0.18225595083095386
830.564,0.20709028485301728
830.682,0.22886232300781384
830.801,0.238764688569779
830.919,0.22973345221120114
831.037,0.2086902304712834
831.156,0.18379674797882087
831.274,0.1713771679281278
831.392,0.15456830489826826
831.511,0.15425637774993162
831.629,0.15665526834263183
831.747,0.16292940747321688
831.866,0.1639875248982406
831.984,0.1729360709969385
832.102,0.17979778005137745
832.221,0.17947090773041546
832.339,0.16373772519757918
832.457,0.16329096161455348
832.576,0.15161578905201833
832.694,0.14500379028169347
832.812,0.13676334678502317
832.93,0.13733000795121075
833.049,0.1336322657220859
833.167,0.1234974289175122
833.285,0.11457373170618916
833.404,0.11633545572687687
833.522,0.1236551985705227
833.64,0.13331580233298826
833.759,0.14673330828039413
833.877,0.17060639099103392
833.995,0.1894859046614274
834.113,0.209124912541938
834.232,0.2308000679593033
834.35,0.2473284535333357
834.468,0.2506004620160922
834.586,0.25002149580957994
834.705,0.2466196237963624
834.823,0.23927110957285982
834.941,0.2245276387621407
835.059,0.20834058789548882
835.178,0.20108988300317454
835.296,0.1922506688999549
835.414,0.18841757910543994
835.532,0.1985490916324112
835.651,0.20705354236538112
835.769,0.22048344255724334
835.887,0.23269893638157751
836.005,0.2499883785033965
836.124,0.2664846369248488
836.242,0.2808919164918702
836.36,0.30073154059182555
836.478,0.3194617070226814
836.596,0.33213697609727355
836.715,0.34920081421430826
836.833,0.3589760723160029
836.951,0.37150855404579486
837.069,0.3772921919235924
837.188,0.38806553356544243
837.306,0.3947244578668668
837.424,0.3970840552163488
837.542,0.40015473354293724
837.66,0.40218520606265423
837.779,0.4073777043329777
837.897,0.4044841552672504
838.015,0.40722499482735
838.133,0.4126659430776264
838.251,0.41272880598599304
838.369,0.413764050712451
838.487,0.4125204094158934
838.606,0.4116615800135732
838.724,0.4143203168504127
838.842,0.41117046450076894
838.96,0.4103280556431008
839.078,0.4128732765408236
839.196,0.4145646291166395
839.315,0.41708700403919396
839.433,0.4076052468843725
839.551,0.4050957957761583
839.669,0.4039435383802725
839.787,0.4090310879521677
839.905,0.41033191713995415
840.023,0.4151139017939762
840.142,0.41753346982827444
840.26,0.4134776317758714
840.378,0.3974883413817687
840.496,0.3922537937980376
840.614,0.3895822790534751
840.732,0.3953423570193805
840.85,0.39706726462122444
840.968,0.40103250566298776
841.087,0.40854529828631897
841.205,0.4148522517828104
841.323,0.4158510857363439
841.441,0.4238729152438886
841.559,0.43507747466703595
841.677,0.45168296540726127
841.795,0.462979622667805
841.913,0.47885404220265193
842.031,0.492319639230715
842.149,0.4972986704205617
842.267,0.5073652147056493
842.385,0.5169477098918633
842.504,0.524540463428283
842.622,0.5300106830842435
842.74,0.5346841493562176
842.858,0.5372093800256683
842.976,0.5328536885491845
843.094,0.5218355395643104
843.212,0.5271979547749468
843.33,0.5280354390288562
843.448,0.5305899411039916
843.566,0.5303807941205136
843.684,0.5399354457744925
843.802,0.5449851567000162
843.92,0.5530962282980623
844.038,0.5661320354182765
844.156,0.5778492014092584
844.274,0.579281394954262
844.392,0.582925364470225
844.51,0.5778864355488711
844.628,0.57367210354374
844.746,0.5591135423445384
844.864,0.5411102364520253
844.982,0.5231826078522565
845.1,0.48978539831680434
845.218,0.4558948585050665
845.336,0.42580674568536525
845.454,0.4000008253362301
845.572,0.377821703545027
845.69,0.35692124242651196
845.808,0.3392656237185877
845.926,0.32576511674435704
846.044,0.310051405925719
846.162,0.3019646811295981
846.28,0.2743796304642484
846.398,0.2549420256932138
